CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
147,0.22222222,0.0,0.15789474,0.0,0.11111111,0.0,0.00013376,0.125,2.66666667
148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
150,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
153,1.0,1.0,0.14285714,0.0,1.0,1.0,0.00013344,1.0,3.0
154,0.4,0.25,0.0,0.0,0.5,0.5,0.0,0.2,6.0
155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
156,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
159,0.66666667,0.0,0.2,0.0,0.33333333,0.0,0.00013344,0.5,2.0
160,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
162,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
164,0.66666667,0.0,0.33333333,0.0,0.33333333,0.0,0.00026688,0.5,1.0
165,0.4,0.25,0.42857143,0.33333333,0.5,0.5,0.0006012,0.2,0.66666667
166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
168,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
170,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
173,0.4,0.0,0.11111111,0.0,0.2,0.0,8.013e-05,0.25,4.0
174,0.33333333,0.0,0.0,0.0,0.16666667,0.0,0.0,0.2,5.0
175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
178,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
180,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
181,1.0,0.0,0.5,0.0,0.0,0.0,0.00040016,1.0,0.5
182,0.6,0.6,0.0,0.0,1.0,1.0,0.0,0.5,6.0
183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
184,0.16666667,0.04411765,0.0,0.0,0.23076923,0.23076923,0.0,0.08333333,13.0
185,0.18181818,0.0,0.13043478,0.0,0.09090909,0.0,0.00010953,0.1,3.33333333
186,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
188,0.6,0.54545455,0.07692308,0.0,0.8,0.8,8.013e-05,0.25,6.0
189,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
190,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
193,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
194,0.66666667,0.0,0.2,0.0,0.33333333,0.0,0.00013344,0.5,2.0
195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
199,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
201,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
202,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
204,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
205,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
206,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
208,0.5,0.0,0.14285714,0.0,0.25,0.0,0.00010012,0.33333333,3.0
209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
210,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
212,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
213,0.66666667,0.0,0.33333333,0.0,0.33333333,0.0,0.00026688,0.5,1.0
214,0.66666667,0.6,0.0,0.0,0.75,0.75,0.0,0.33333333,4.0
215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
217,1.0,0.0,0.33333333,0.0,0.0,0.0,0.00020008,1.0,1.0
218,0.33333333,0.0,0.0,0.0,0.33333333,0.0,0.0,0.2,5.0
219,0.5,0.0,0.0,0.0,0.8,0.0,0.0,0.25,5.0
220,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
221,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
222,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
223,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
224,0.5,0.0,0.14285714,0.0,0.25,0.0,0.00010012,0.33333333,3.0
225,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.25,4.0
226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
227,0.5,0.0,0.33333333,0.0,0.5,0.0,0.00030036,0.33333333,1.0
228,0.33333333,0.0,0.23076923,0.0,0.33333333,0.0,0.0002004,0.2,1.66666667
229,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
230,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
231,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
234,1.0,0.0,0.33333333,0.0,0.0,0.0,0.00020008,1.0,1.0
235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
238,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
239,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
240,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
241,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
249,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
251,0.5,0.375,0.0,0.0,0.6,0.6,0.0,0.25,5.0
252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
253,0.5,0.0,0.14285714,0.0,0.25,0.0,0.00010012,0.33333333,3.0
254,0.28571429,0.0,0.0,0.0,0.28571429,0.0,0.0,0.16666667,6.0
255,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
256,0.66666667,0.0,0.42857143,0.33333333,0.33333333,0.0,0.00040032,0.5,0.66666667
257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
258,0.66666667,0.6,0.0,0.0,0.75,0.75,0.0,0.33333333,4.0
259,0.33333333,0.0,0.0,0.0,0.16666667,0.0,0.0,0.2,5.0
260,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
262,0.66666667,0.0,0.33333333,0.33333333,0.33333333,0.0,0.00026688,0.5,1.0
263,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
264,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
268,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
270,0.5,0.375,0.0,0.0,0.6,0.6,0.0,0.25,5.0
271,0.4,0.0,0.29411765,0.16666667,0.66666667,0.0,0.000334,0.2,1.2
272,0.66666667,0.6,0.0,0.0,0.75,0.75,0.0,0.33333333,4.0
273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
275,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
278,0.83333333,0.75,0.0,0.0,1.0,1.0,0.0,0.66666667,5.0
279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
280,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
281,0.5,0.375,0.16666667,0.0,0.6,0.6,0.00016026,0.25,2.5
282,0.33333333,0.0,0.33333333,0.0,0.33333333,0.0,0.000334,0.2,1.0
283,0.66666667,0.0,0.2,0.0,0.33333333,0.0,0.00013344,0.5,2.0
284,0.33333333,0.0,0.0,0.0,0.33333333,0.0,0.0,0.2,5.0
285,0.32142857,0.23076923,0.0,0.0,0.5,0.5,0.0,0.14285714,9.0
286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
289,0.5,0.0,0.25,0.0,0.5,0.0,0.00020024,0.33333333,1.5
290,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
291,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
292,0.22222222,0.12,0.23076923,0.1,0.5,0.3,0.00024087,0.11111111,1.66666667
293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
297,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
298,0.66666667,0.6,0.11111111,0.0,0.75,0.75,0.00010012,0.33333333,4.0
299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
301,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
302,0.22222222,0.0,0.11111111,0.11111111,0.22222222,0.0,8.917e-05,0.125,4.0
303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
304,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
309,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
310,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
311,0.25,0.0,0.22222222,0.0,0.25,0.0,0.00020056,0.14285714,1.75
312,1.0,1.0,0.14285714,0.0,1.0,1.0,0.00013344,1.0,3.0
313,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.25,4.0
314,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
315,0.4,0.33333333,0.2,0.16666667,0.66666667,0.5,0.0002004,0.2,2.0
316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
317,0.25,0.13636364,0.1,0.0,0.33333333,0.33333333,8.917e-05,0.125,4.5
318,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
320,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
323,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
324,1.0,0.0,0.6,0.5,0.0,0.0,0.00060024,1.0,0.33333333
325,0.38095238,0.4,0.23809524,0.0,0.71428571,0.57142857,0.0002864,0.16666667,1.6
326,0.2,0.11111111,0.21428571,0.09090909,0.45454545,0.27272727,0.00021906,0.1,1.83333333
327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
328,0.7,0.8,0.0,0.0,0.8,0.8,0.0,0.25,7.0
329,0.33333333,0.0,0.0,0.0,0.5,0.0,0.0,0.2,5.0
330,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
333,0.33333333,0.0,0.0,0.0,0.16666667,0.0,0.0,0.2,5.0
334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
338,0.5,0.375,0.0,0.0,0.6,0.6,0.0,0.25,5.0
339,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
340,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.33333333,3.0
341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
342,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
343,0.66666667,0.0,0.2,0.0,0.33333333,0.0,0.00013344,0.5,2.0
344,0.66666667,0.0,0.0,0.0,0.33333333,0.0,0.0,0.5,2.0
345,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.33333333,3.0
