CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
25,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,78.0
26,0.66666667,0.81818182,0.0,0.0,0.7,1.0,0.0,0.44444444,30.0
27,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,36.0
28,0.7,0.8,0.26315789,0.0,0.0,0.8,0.0004008,0.25,1.4
29,0.66666667,0.6,0.11111111,0.0,0.0,0.75,0.00010016,0.33333333,4.0
30,1.0,1.0,0.03225806,0.0,0.0,1.0,6.683e-05,1.0,15.0
31,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00032064,1.0,2.5
32,1.0,1.0,0.25,0.0,0.0,1.0,0.00040064,1.0,1.5
33,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00013349,1.0,3.0
34,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
35,1.0,1.0,0.03225806,0.0,0.0,1.0,6.683e-05,1.0,15.0
36,1.0,1.0,0.03225806,0.0,0.0,1.0,6.683e-05,1.0,15.0
37,0.94444444,0.94666667,0.0,0.0,1.0,1.0,0.0,0.75,34.0
38,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
39,1.0,1.0,0.4,0.33333333,0.0,1.0,0.00053397,1.0,0.75
40,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00013349,1.0,3.0
41,0.63888889,0.9375,0.04166667,0.0,0.77777778,0.77777778,8.921e-05,0.125,11.5
42,0.60714286,0.73770492,0.0,0.0,0.125,1.0,0.0,0.42857143,17.0
43,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
44,1.0,1.0,0.0625,0.0,0.0,1.0,0.00013365,1.0,7.5
45,0.68888889,0.92432432,0.12676056,0.0,0.8,1.0,0.00036145,0.22222222,3.44444444
46,1.0,1.0,0.36842105,0.25,0.0,1.0,0.00070112,1.0,0.85714286
47,1.0,1.0,0.39393939,0.2,0.0,1.0,0.00104208,1.0,0.76923077
48,0.46666667,0.46153846,0.53333333,0.5,0.0,0.66666667,0.00106923,0.2,0.4375
49,0.78571429,0.82857143,0.0,0.0,0.375,1.0,0.0,0.57142857,22.0
50,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
51,0.82222222,0.96923077,0.0,0.0,0.9,0.9,0.0,0.11111111,37.0
52,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
53,1.0,1.0,0.03225806,0.0,0.0,1.0,6.683e-05,1.0,15.0
54,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
55,0.76190476,0.92307692,0.0,0.0,0.14285714,0.85714286,0.0,0.16666667,16.0
56,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,78.0
57,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
58,1.0,1.0,0.2,0.0,0.0,1.0,0.0004008,1.0,2.0
59,0.76190476,0.92307692,0.0,0.0,0.14285714,0.85714286,0.0,0.16666667,16.0
60,0.80952381,0.88732394,0.15,0.14285714,0.28571429,1.0,0.00034382,0.33333333,2.83333333
61,0.71428571,0.75,0.0,0.0,0.28571429,1.0,0.0,0.33333333,15.0
62,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
63,0.8,0.78947368,0.15789474,0.0,0.0,1.0,0.00024048,0.5,2.66666667
64,1.0,1.0,0.25,0.25,0.0,1.0,0.00040064,1.0,1.5
65,1.0,1.0,0.03225806,0.0,0.0,1.0,6.683e-05,1.0,15.0
66,0.37777778,0.5,0.0,0.0,0.1,1.0,0.0,0.22222222,17.0
67,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
68,0.86111111,0.921875,0.0,0.0,0.88888889,1.0,0.0,0.375,31.0
69,0.52777778,0.9,0.0,0.0,0.11111111,1.0,0.0,0.125,19.0
70,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
71,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,36.0
72,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
73,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
74,0.61904762,0.80487805,0.0,0.0,0.14285714,1.0,0.0,0.33333333,13.0
75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
76,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
77,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
78,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
79,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,45.0
80,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
81,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
82,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00020032,1.0,3.0
83,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
84,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
85,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
86,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
87,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
88,0.5,0.375,0.5,0.2,0.0,0.6,0.0008016,0.25,0.5
89,0.68888889,0.92432432,0.0,0.0,0.8,1.0,0.0,0.22222222,31.0
90,0.42857143,0.42857143,0.0,0.0,0.14285714,1.0,0.0,0.33333333,9.0
91,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
92,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
93,0.73333333,0.88235294,0.15384615,0.16666667,0.0,0.83333333,0.00026731,0.2,2.75
94,1.0,1.0,0.25,0.25,0.0,1.0,0.00040064,1.0,1.5
95,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
96,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
97,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
98,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
99,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,78.0
100,1.0,1.0,0.13043478,0.0,0.0,1.0,0.00024048,1.0,3.33333333
101,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
102,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,36.0
103,0.67857143,0.82142857,0.0,0.0,0.375,0.875,0.0,0.14285714,19.0
104,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
105,0.8,0.72972973,0.0,0.0,0.0,1.0,0.0,0.6,12.0
106,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
107,1.0,1.0,0.07692308,0.0,0.0,1.0,0.00010016,1.0,6.0
108,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00020032,1.0,3.0
109,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
110,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
111,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
112,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
113,0.6,0.71428571,0.37931034,0.33333333,0.0,1.0,0.0007351,0.4,0.81818182
114,0.9047619,0.90697674,0.0952381,0.0,0.57142857,1.0,0.00022921,0.66666667,4.75
115,0.8,0.78947368,0.04,0.0,0.0,1.0,6.683e-05,0.6,12.0
116,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
117,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
118,0.82142857,0.91525424,0.0,0.0,0.875,1.0,0.0,0.28571429,23.0
119,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
120,1.0,1.0,0.25,0.25,0.0,1.0,0.00040064,1.0,1.5
121,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
122,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
123,0.85714286,0.9047619,0.0,0.0,0.875,1.0,0.0,0.42857143,24.0
124,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
125,0.40909091,0.55555556,0.28,0.0,0.16666667,0.91666667,0.00070338,0.09090909,1.28571429
126,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
127,0.76190476,0.92307692,0.0,0.0,0.14285714,0.85714286,0.0,0.16666667,16.0
128,0.8,0.84615385,0.36842105,0.16666667,0.0,1.0,0.00093558,0.4,0.85714286
129,0.66666667,0.78947368,0.04,0.0,0.22222222,1.0,8.921e-05,0.5,12.0
130,0.73333333,0.88235294,0.12,0.0,0.0,0.83333333,0.00020048,0.2,3.66666667
131,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
132,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
133,0.76190476,0.92307692,0.0,0.0,0.14285714,0.85714286,0.0,0.16666667,16.0
134,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
135,0.51111111,0.74311927,0.0,0.0,0.4,0.9,0.0,0.11111111,23.0
136,0.64285714,0.69863014,0.0,0.0,0.25,1.0,0.0,0.42857143,18.0
137,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
138,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
139,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
140,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
141,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
142,0.61111111,0.72815534,0.04347826,0.0,0.22222222,1.0,8.921e-05,0.25,11.0
143,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
144,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
145,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
146,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
147,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
148,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,55.0
149,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
150,0.58241758,0.71390374,0.01851852,0.0,0.92857143,1.0,5.746e-05,0.38461538,26.5
151,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
152,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
153,0.84444444,0.94795539,0.0,0.0,0.9,1.0,0.0,0.22222222,38.0
154,0.52380952,0.6,0.24137931,0.14285714,0.0,0.85714286,0.00040112,0.16666667,1.57142857
155,0.5,0.0,0.45454545,0.25,0.0,0.0,0.0005008,0.33333333,0.6
156,0.53333333,0.63157895,0.33333333,0.33333333,0.0,0.66666667,0.00053462,0.2,1.0
157,0.63636364,0.80487805,0.0,0.0,0.63636364,1.0,0.0,0.5,35.0
158,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
159,0.58333333,0.82758621,0.0,0.0,0.11111111,1.0,0.0,0.375,21.0
160,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
161,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
162,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
163,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
164,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
165,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,45.0
166,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
167,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
168,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
169,0.66666667,0.6,0.27272727,0.0,0.0,0.75,0.00030048,0.33333333,1.33333333
170,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
171,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,66.0
172,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
173,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
174,1.0,1.0,0.02325581,0.0,1.0,1.0,5.73e-05,1.0,21.0
175,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
176,0.76190476,0.92307692,0.0,0.0,0.14285714,0.85714286,0.0,0.16666667,16.0
177,0.75,0.77319588,0.0,0.0,0.375,1.0,0.0,0.57142857,21.0
178,0.64285714,0.81818182,0.1,0.125,0.25,0.875,0.00020064,0.14285714,4.5
179,0.61904762,0.80487805,0.0,0.0,0.14285714,1.0,0.0,0.33333333,13.0
180,0.61904762,0.80487805,0.0,0.0,0.14285714,1.0,0.0,0.33333333,13.0
181,0.66666667,0.6,0.2,0.0,0.0,0.75,0.00020032,0.33333333,2.0
182,0.5,0.375,0.16666667,0.0,0.0,0.6,0.00016032,0.25,2.5
183,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
184,0.53333333,0.52941176,0.2,0.0,0.0,1.0,0.00026731,0.4,2.0
185,0.29487179,0.47191011,0.0,0.0,0.15384615,1.0,0.0,0.16666667,23.0
186,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
187,0.44444444,0.56603774,0.0,0.0,0.22222222,1.0,0.0,0.25,16.0
188,1.0,0.0,0.5,0.5,0.0,0.0,0.00040032,1.0,0.5
189,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
190,1.0,1.0,0.03225806,0.0,0.0,1.0,6.683e-05,1.0,15.0
191,0.6,0.6,0.5,0.2,0.0,0.8,0.00096192,0.25,0.5
192,0.61904762,0.69230769,0.07142857,0.0,0.14285714,1.0,0.00011461,0.5,6.5
193,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
194,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
195,0.58333333,0.82758621,0.0,0.0,0.11111111,1.0,0.0,0.375,21.0
196,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
197,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
198,0.66666667,0.9,0.05882353,0.0,0.77777778,1.0,0.00013382,0.25,8.0
199,1.0,1.0,0.33333333,0.25,0.0,1.0,0.00060096,1.0,1.0
200,1.0,1.0,0.03225806,0.0,0.0,1.0,6.683e-05,1.0,15.0
201,0.34640523,0.66852368,0.0862069,0.05555556,0.5,0.94444444,0.00022383,0.05882353,5.3
202,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
203,0.9047619,0.90697674,0.0,0.0,0.57142857,1.0,0.0,0.66666667,19.0
204,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
205,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
206,0.35294118,0.52941176,0.11111111,0.0,0.35294118,1.0,0.00028429,0.125,4.0
207,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
208,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,105.0
209,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
210,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
211,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
212,0.58333333,0.64285714,0.0,0.0,0.33333333,1.0,0.0,0.25,21.0
213,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
214,0.41666667,0.55102041,0.25,0.11111111,0.11111111,0.88888889,0.00044605,0.125,1.5
215,1.0,1.0,0.07692308,0.0,0.0,1.0,0.00010016,1.0,6.0
216,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
217,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
218,0.7,0.8,0.17647059,0.0,0.0,0.8,0.00024048,0.25,2.33333333
219,0.5,0.61363636,0.33333333,0.125,0.125,0.875,0.00070225,0.14285714,1.0
220,0.2745098,0.41517857,0.04545455,0.0,0.22222222,1.0,8.953e-05,0.11764706,10.5
221,0.71428571,0.81818182,0.0,0.0,0.25,1.0,0.0,0.42857143,20.0
222,1.0,1.0,0.02325581,0.0,1.0,1.0,5.73e-05,1.0,21.0
223,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
224,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
225,0.76470588,0.87096774,0.0,0.0,1.0,1.0,0.0,0.5,104.0
226,0.80952381,0.82608696,0.0,0.0,0.42857143,1.0,0.0,0.66666667,17.0
227,0.7,0.8,0.26315789,0.0,0.0,0.8,0.0004008,0.25,1.4
228,0.6,0.68181818,0.28,0.0,0.0,0.83333333,0.00046779,0.2,1.28571429
229,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
230,1.0,0.0,0.6,0.5,0.0,0.0,0.00060048,1.0,0.33333333
231,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
232,0.19473684,0.33990148,0.03896104,0.0,0.15,0.9,6.048e-05,0.05263158,12.33333333
233,1.0,1.0,0.25,0.0,0.0,1.0,0.00040064,1.0,1.5
234,1.0,1.0,0.06666667,0.0,1.0,1.0,0.00020064,1.0,7.0
235,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
236,1.0,1.0,0.18918919,0.16666667,0.0,1.0,0.00046779,1.0,2.14285714
237,0.50909091,0.68571429,0.0,0.0,0.27272727,1.0,0.0,0.2,28.0
238,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
239,1.0,1.0,0.03225806,0.0,0.0,1.0,6.683e-05,1.0,15.0
240,0.78571429,0.94594595,0.06382979,0.125,0.875,0.875,0.00015048,0.14285714,7.33333333
241,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00032064,1.0,2.5
242,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
243,0.61904762,0.80487805,0.13333333,0.14285714,0.0,0.85714286,0.00022921,0.16666667,3.25
244,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00020032,1.0,3.0
245,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
246,0.64285714,0.77142857,0.02702703,0.0,0.25,1.0,5.016e-05,0.28571429,18.0
247,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
248,0.47619048,0.57692308,0.28571429,0.0,0.14285714,0.85714286,0.00045843,0.16666667,1.25
249,0.60714286,0.69230769,0.08108108,0.0,0.25,1.0,0.00015048,0.28571429,5.66666667
250,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
251,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00016032,1.0,5.0
252,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
253,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
254,1.0,1.0,0.45454545,0.33333333,0.0,1.0,0.00066747,1.0,0.6
255,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
256,0.76190476,0.92307692,0.0,0.0,0.14285714,0.85714286,0.0,0.16666667,16.0
257,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
258,0.85714286,0.88461538,0.0,0.0,0.42857143,1.0,0.0,0.5,18.0
259,0.83333333,0.75,0.28571429,0.25,0.0,1.0,0.00040064,0.66666667,1.25
260,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
261,0.47272727,0.6870229,0.0,0.0,0.36363636,0.90909091,0.0,0.1,26.0
262,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
263,0.76190476,0.76190476,0.0,0.0,0.42857143,1.0,0.0,0.5,16.0
264,0.93333333,0.92307692,0.0,0.0,0.0,1.0,0.0,0.8,14.0
265,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
266,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
267,0.52727273,0.78431373,0.0,0.0,0.63636364,0.90909091,0.0,0.1,29.0
268,0.76190476,0.75,0.0,0.0,0.14285714,1.0,0.0,0.5,16.0
269,0.66666667,0.6,0.33333333,0.25,0.0,0.75,0.00040064,0.33333333,1.0
270,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
271,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00013349,1.0,3.0
272,1.0,1.0,0.25,0.0,0.0,1.0,0.00040064,1.0,1.5
273,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
274,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,36.0
275,0.88888889,0.92079208,0.0,0.0,0.88888889,1.0,0.0,0.5,32.0
276,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
277,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
278,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,45.0
279,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
280,0.76190476,0.92307692,0.13513514,0.14285714,0.14285714,0.85714286,0.00028652,0.16666667,3.2
281,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
282,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.4,11.0
283,0.3974359,0.62068966,0.08823529,0.0,0.46153846,1.0,0.00018558,0.16666667,5.16666667
284,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
285,0.58333333,0.77419355,0.08695652,0.0,0.33333333,1.0,0.00017842,0.25,5.25
286,0.28888889,0.46875,0.03703704,0.0,0.1,0.7,4.016e-05,0.11111111,13.0
287,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
288,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
289,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
290,1.0,1.0,0.04761905,0.0,0.0,1.0,8.016e-05,1.0,10.0
291,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
292,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
293,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00013349,1.0,3.0
294,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00013349,1.0,3.0
295,0.66666667,0.64285714,0.0,0.0,0.0,1.0,0.0,0.4,10.0
296,0.44444444,0.52631579,0.37254902,0.33333333,0.11111111,0.88888889,0.0008475,0.125,0.84210526
297,0.30909091,0.40298507,0.34615385,0.09090909,0.09090909,0.72727273,0.00065744,0.1,0.94444444
298,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
299,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
300,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
301,0.35714286,0.33333333,0.2,0.0,0.125,0.875,0.0002508,0.14285714,2.0
302,0.36111111,0.43902439,0.21212121,0.0,0.11111111,0.88888889,0.00031224,0.125,1.85714286
303,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
304,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
305,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
306,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
307,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00040048,1.0,1.0
308,1.0,1.0,0.2,0.0,0.0,1.0,0.00030048,1.0,2.0
309,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
310,0.57142857,0.72727273,0.0,0.0,0.14285714,1.0,0.0,0.5,12.0
311,0.6,0.71428571,0.1,0.0,0.0,0.83333333,0.00013365,0.2,4.5
312,0.66666667,0.6,0.33333333,0.25,0.0,0.75,0.00040064,0.33333333,1.0
313,0.42857143,0.6,0.11111111,0.0,0.0,1.0,0.00015048,0.28571429,4.0
314,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
315,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
316,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
317,1.0,1.0,0.13043478,0.0,0.0,1.0,0.00024048,1.0,3.33333333
318,0.66666667,0.6,0.46666667,0.25,0.0,0.75,0.00070112,0.33333333,0.57142857
319,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
320,0.47252747,0.82051282,0.02272727,0.0,0.57142857,1.0,5.746e-05,0.23076923,21.5
321,0.57692308,0.84036145,0.0,0.0,0.69230769,0.84615385,0.0,0.08333333,45.0
322,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
323,0.76190476,0.92307692,0.05882353,0.0,0.14285714,0.85714286,0.00011461,0.16666667,8.0
324,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
325,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
326,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
327,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
328,1.0,1.0,0.01098901,0.0,1.0,1.0,4.016e-05,1.0,45.0
329,0.53333333,0.52941176,0.0,0.0,0.0,1.0,0.0,0.4,8.0
330,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
331,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,120.0
332,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
